CustomerID,OrderID,SampleNumber,Site,Sitecode,CustomerSampleNumber,CollectDate,CollectTime,StartDepth,EndDepth,SampleType,Volume,Matrix,Test,Param,ReportedResult,Qualifier,CorrectedReportedResult,CorrectedQualifier,Results_Units,Method,RDL,OrderComment,Results_Commnt,FieldNotes(2014+),FD Fieldnotes(-2013),FD QCData,FD Labnotes
FMP,16121901,16121901-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08470,12/16/2016,12/30/1899 9:15:00,,,Deposition-Wet,662.3,Deposition,Total Phosphorus,TP,4.6,,4.6,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in on 07XII16 @ 1100hrs. Snow on and off; heaviest on 15XII16. Bitter cold at times 20-10 with - temps @ times. Light to no organics; snow in sample, frozen and allowed to thaw overweekend in the fridge; filt through 500 um.",,,
FMP,16122801,16122801-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08488,12/28/2016,12/30/1899 10:00:00,,,Deposition-Wet,809.3,Deposition,Total Phosphorus,TP,3.1,,3.1,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 16XII16@hrs. Temps. In the mid-20's snowing heavy at times with high to mod. Winds. Light organics in the sample; filtered through 500 um mesh.,,,
FMP,17011302,17011302-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08491,1/12/2017,12/30/1899 16:30:00,,,Deposition-Wet,1325.8,Deposition,Total Phosphorus,TP,< 1.5,,1.5,<,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 28XII17 @ 1000hrs. Bitter cold and snowy; Temps in the - digits; high winds at times; bays are freezing and good inversion.,,,
FMP,17020901,17020901-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08511,2/8/2017,12/30/1899 9:30:00,,,Deposition-Wet,1146.9,Deposition,Total Phosphorus,TP,2.4,,2.4,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Sample frozen, thawed over night, processed on 09II17. Sample very clean no debris, filtered through 500um mesh. Rain, snow and wind last week.",,,
FMP,17021301,17021301-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08513,2/13/2017,12/30/1899 10:30:00,,,Deposition-Wet,749.2,Deposition,Total Phosphorus,TP,< 1.5,,1.5,<,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in 18II17 @ 0930 hours.  Rain on 09,10II17.   Sample frozen, left in cooler overnight to thaw. No debris in sample, filtered through 500um mesh.",,,
FMP,17022401,17022401-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08530,2/24/2017,12/30/1899 8:00:00,,,Deposition-Wet,969.9,Deposition,Total Phosphorus,TP,< 1.5,,1.5,<,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in 13II17 @ 1030 hours. Mostly mild and sunny all week.  Snow and rain 2 days ago.  Cover stuck over dry bucket.  Samplefrozen and clean, left on counter to run today,  filtered through 500um mesh",,,
FMP,17030701,17030701-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08533,3/7/2017,12/30/1899 8:00:00,,,Deposition-Wet,1564.1,Deposition,Total Phosphorus,TP,< 1.5,,1.5,<,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in 24II17 @ 0800 hours.  Sample very clean, filtered through 500um mesh.  Cool (20-35F) with scattered rain and snow for last 2 weeks.",,,
FMP,17031301,17031301-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08546,3/13/2017,12/30/1899 15:00:00,,,Deposition-Wet,892.7,Deposition,Total Phosphorus,TP,6.6,,6.6,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 07III17 @ 0800hrs.; Some snow and rain this past week; overall it;'s warming up in the valley and high winds at times. Light organics; filt. Through 500 um mesh.,,,
FMP,17032101,17032101-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08552,3/21/2017,12/30/1899 15:45:00,,,Deposition-Wet,2165.9,Deposition,Total Phosphorus,TP,< 1.5,,1.5,<,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 13III17 at 1500hrs. Heavy rains at times this past week; with high wind; lows near freezing with highs well above freezing. No visible organics in the sample; filt. Through 500 um mesh.,,,
FMP,17032801,17032801-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08556,3/28/2017,12/30/1899 12:00:00,,,Deposition-Wet,1475,Deposition,Total Phosphorus,TP,3,,3,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 21III17@15:45hrs. Rain at times; with a few days of warm sunny weather this past week. High winds at times. Moderate organics in the sample; Filt. through 500 um mesh.,,,
FMP,17041204,17041204-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08570,4/12/2017,12/30/1899 15:15:00,,,Deposition-Wet,1118.4,Deposition,Total Phosphorus,TP,2.3,,2.3,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 28III17 @ 1200hrs. Rain and some snow; high winds at times; lots of burning in the valley; some freezing at night. No visible organics; filt. Through 500 um mesh.,,,
FMP,17041901,17041901-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08572,4/19/2017,12/30/1899 10:00:00,,,Deposition-Wet,622.1,Deposition,Total Phosphorus,TP,4.1,,4.1,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 12IV17 @ 1515 hrs. Some heavy rain at times with high winds; a few sunny days in between; open burning. Light organics in the sample; filt through 500 um mesh.,,,
FMP,17042802,17042802-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08589,4/28/2017,12/30/1899 10:15:00,,,Deposition-Wet,1875.7,Deposition,Total Phosphorus,TP,2.6,,2.6,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in 19IV17 @ 1000 hrs. Heavy rains this week; as a result, the buckets were left out longer; high winds at times; open burning. No visible organics in the sample; filt through 500 um mesh.",,,
FMP,17050901,17050901-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08598,5/9/2017,12/30/1899 8:30:00,,,Deposition-Wet,882,Deposition,Total Phosphorus,TP,2,,2,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in 28IV17 @ 1015 hours. Scattered light rain first week. Warming for last week with steady light rain all day 07V17. Pretty clean sample, filtered through 500um mesh.",,,
FMP,17051601,17051601-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08611,5/16/2017,12/30/1899 11:00:00,,,Deposition-Wet,815.4,Deposition,Total Phosphorus,TP,5.5,,5.5,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 09V17 @ 0830hrs. P. sunny at times but mostly overcast with rain showers. Cooler temperatures and high winds at times. Light organics; filtered through 500 um mesh.,,,
FMP,17060603,17060603-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08619,6/6/2017,12/30/1899 16:15:00,,,Deposition-Wet,852.5,Deposition,Total Phosphorus,TP,137,,137,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in 16 V 17 @1100hrs. Dry and sunny w/heavy rainstorms at times from thunderstorms; temps in the 70-80's; lots of pollen and soot from private brush pile fires in the air. Heavy organics; 1 midge; very hard to filt. By lab Lots of pollen and soot.,,,
FMP,17061506,17061506-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08636,6/15/2017,12/30/1899 15:00:00,,,Deposition-Wet,2203,Deposition,Total Phosphorus,TP,23.7,,23.7,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 06VI17 @ 1615hrs. Dry and sunny with heavy rainstorm on Tuesday (2 days ago); high winds and temps in the 60's to mid-70's (F). Lots of pollen in the air. Light org. pollen in sample; filt through 500 um.,,,
FMP,17081701,17081701-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08689,8/17/2017,12/30/1899 7:45:00,,,Deposition-Wet,464,Deposition,Total Phosphorus,TP,15.9,,15.9,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in 15VI17 @ 1615 hours.Hot and dry for last month.Smokey from fire that started last week in Blue Bay. Light rain ~ a month ago and again 2-3 days ago. Light debris and soot in sample, filtered through 500um mesh.  Added TOC.",,,
FMP,17092103,17092103-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08716,9/21/2017,12/30/1899 13:15:00,,,Deposition-Wet,1507.1,Deposition,Total Phosphorus,TP,9.7,,9.7,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in 17VIII17 @ 0745 hours. Scattered rain last 4 days.  Rain cleared smoke from air. Slight amount of fine organics in sample, filtered through 500um mesh. ADDED TOC.",,,
FMP,17100401,17100401-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08730,10/4/2017,12/30/1899 7:45:00,,,Deposition-Wet,538.9,Deposition,Total Phosphorus,TP,7,,7,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in 21IX17 @ 1315 hours.  Cool, cloudy, intermittent rain.  1 dipteran and very light organics in sample.  Filtered through 500um mesh.",,,
FMP,17101301,17101301-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08736,10/13/2017,12/30/1899 9:00:00,,,Deposition-Wet,1357,Deposition,Total Phosphorus,TP,6.9,,6.9,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Cool, cloudy, windy, rainy for last week.  6 dipterans and  very light organics in sample, Filtered through 500um mesh.",,,
FMP,17101801,17101801-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08749,10/18/2017,12/30/1899 9:15:00,,,Deposition-Wet,908.2,Deposition,Total Phosphorus,TP,1.9,,1.9,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Cool, warm, sunny, cloudy and rainy, calm and high winds for last week. 3 midges in sample, filtered through 500um mesh.",,,
FMP,17102301,17102301-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08751,10/23/2017,12/30/1899 8:30:00,,,Deposition-Wet,1244.5,Deposition,Total Phosphorus,TP,< 1.5,,1.5,<,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in 18X17 @ 0915 hrs. Cool, windy, rainy last week. 2 midges in sample. Filtered through 500um mesh",,,
FMP,17110901,17110901-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08769,11/7/2017,12/30/1899 16:00:00,,,Deposition-Wet,1489.9,Deposition,Total Phosphorus,TP,4,,4,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in on 23X17 At 0830 hrs. Cold, snowing began on 2XI17  and snowed on anf off for the next four days; high winds at times. Light organics in the sample and sample was allowed to thaw in the walk-in fridge.Filtered through 500um mesh",,,
FMP,17112001,17112001-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08772,11/20/2017,12/30/1899 9:15:00,,,Deposition-Wet,674.7,Deposition,Total Phosphorus,TP,1.5,,1.5,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 07XI17 @ 1600hrs. Some rain and light snow showers over the collection period; high winds at times; warmer temperatures (32-40 F). Light organics; 1 Chironomidae adult; Filtered through 500 um mesh.,,,
FMP,17112701,17112701-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08778,11/27/2017,12/30/1899 12:00:00,,,Deposition-Wet,1751.2,Deposition,Total Phosphorus,TP,< 1.5,,1.5,<,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 20XI17@0915hrs. Rain showers on and off throughout the collection period with high winds at times. Temperatures were above freezing. Lite organics in the samples; filtered through 500 um mesh.,,,
FMP,17121801,17121801-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08797,12/18/2017,12/30/1899 14:55:00,,,Deposition-Wet,650.5,Deposition,Total Phosphorus,TP,2.1,,2.1,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 12XI17 @ 1200hrs. Colder temperatures the past 7 days; mostly dry during the collection period until the past 3 days when snow and rain showers hit the valley; high winds at times. Light organics in the sample; filtered through 500 um mesh.,,,
FMP,17122201,17122201-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08799,12/22/2017,12/30/1899 8:15:00,,,Deposition-Wet,1894.5,Deposition,Total Phosphorus,TP,< 1.5,,1.5,<,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in 18XII17 @ 1455 hours. Cold front with wind and lots of snow this week. Light organics in sample, filtered through 500um mesh. Collector full of snow, thawed in warm water.",,,
FMP,18010201,18010201-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08801,1/2/2018,12/30/1899 15:00:00,,,Deposition-Wet,1898.2,Deposition,Total Phosphorus,TP,2.3,R,2.3,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in 22XII17 @ 0815 hours. Thawed in cooler over night. Blizzard last week, cold, windy, snowy. Light organics in sample, filtered through 500um mesh.",,,
FMP,18011001,18011001-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08814,1/10/2018,12/30/1899 9:15:00,,,Deposition-Wet,565.2,Deposition,Total Phosphorus,TP,2.5,,2.5,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 02I18@1500hrs. Warmer temperatures last week w/rain showers. Moderate winds. light organics in the sample; filtered through 500 um mesh.,,,
FMP,18011601,18011601-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08820,1/16/2018,12/30/1899 8:15:00,,,Deposition-Wet,1194.3,Deposition,Total Phosphorus,TP,< 1.5,,1.5,<,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Snow storm 3-4 days ago, mild temps (25-35degF), mild wind. Very light organics in sample, filtered through 500um mesh. Did not need to thaw sample.",,,
FMP,18013001,18013001-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08823,1/30/2018,12/30/1899 13:30:00,,,Deposition-Wet,553.6,Deposition,Total Phosphorus,TP,7.6,,7.6,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 16I18@0815hrs. Rain and snow showers on anf off during collection period; high winds at times; freezing nights and warm days. Moderate organics in the sample; Filtered through 500 um mesh.,,,
FMP,18020701,18020701-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08825,2/7/2018,12/30/1899 8:45:00,,,Deposition-Wet,1069.3,Deposition,Total Phosphorus,TP,< 1.5,,1.5,<,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 30I18@1330hrs. Rain and snow storms; warmer temperatures (mid-30'sF); some high winds at times; colder temperatures later in the week. Light organics in the sample: filtered through 500um mesh; sample frozen and was allowed to thaw overnight.,,,
FMP,18021401,18021401-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08827,2/13/2018,12/30/1899 9:00:00,,,Deposition-Wet,325.2,Deposition,Total Phosphorus,TP,6.2,,6.2,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 06II18@0845hrs. Very cold temperatures in the single digits; some snow showers; very high winds 20-30mph gusts. Light organics in the sample; snow; filtered through 500 um mesh; allowed to thaw overnight in the walk-in fridge.,,,
FMP,18022101,18022101-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08829,2/21/2018,12/30/1899 11:30:00,,,Deposition-Wet,1124.3,Deposition,Total Phosphorus,TP,5.2,,5.2,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 13II18@0900hrs. Bitter cold this past week with a blizard 5 days ago; high winds at times and some more recent snow showers. Light organics in the sample; snow and allowed to thaw in the walk-in fridge overnight; filtered through 500 um mes,,,
FMP,18032103,18032103-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08853,3/21/2018,12/30/1899 14:00:00,,,Deposition-Wet,404.8,Deposition,Total Phosphorus,TP,3.5,,3.5,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 21III18@1130hrs. Light rain/snow showers during collection period; took a long time to accumulate enough sample.; overcast to sunny; warmer temp. during day and freezing nights; open burning. Light organics; filtered 500 um; foamy sample.,,,
FMP,18032801,18032801-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08866,3/28/2018,12/30/1899 9:30:00,,,Deposition-Wet,1213.6,Deposition,Total Phosphorus,TP,< 1.5,,1.5,<,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 28III18@1400hrs. High winds and some rain showers; nights near freezing with days in the 40's (F); burning at the station. Light organics in the sample; 1 Chironomid adult; filtered through 500 um mesh.,,,
FMP,18041101,18041101-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08880,4/11/2018,12/30/1899 12:00:00,,,Deposition-Wet,632.2,Deposition,Total Phosphorus,TP,8.6,,8.6,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 28III18@1400hrs. Rain showers on and off during the collection period; high winds at times; burning at the station. No visible organics in the sample; filtered through 500 um mesh.,,,
FMP,18041801,18041801-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08882,4/18/2018,12/30/1899 13:00:00,,,Deposition-Wet,1644.8,Deposition,Total Phosphorus,TP,2.4,,2.4,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in on 11IV18@1200hrs. Heavy rainstorms at times; cold nights and warmer days; high winds at times. Moderate organics in the sample; 1 bumblebee, I Dipteran; filtered through 500 um mesh.",,,
FMP,18050301,18050301-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08904,5/3/2018,12/30/1899 10:00:00,,,Deposition-Wet,558,Deposition,Total Phosphorus,TP,21.2,,21.2,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Valley wide burning, Scattered rain on 30IV18 and 01V18..  Also burning at FLBS. Sample very clean, filtered through 500um mesh.",,,
FMP,18051002,18051002-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08910,5/10/2018,12/30/1899 9:15:00,,,Deposition-Wet,520.5,Deposition,Total Phosphorus,TP,5.7,,5.7,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 03V18@1000hrs. Rain showers at times but mostly dry; some burning in the valley; Lots of pollen in the air. Light organics; filtered through 500 um mesh.,,,
FMP,18051601,18051601-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08912,5/16/2018,12/30/1899 12:00:00,,,Deposition-Wet,776.4,Deposition,Total Phosphorus,TP,3,,3,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 10V18@0915hrs. Few rainstorms last week but mostly dry; lots of pollen in the air and brush and USFS prescribed burns in the valley; hazy at times. Light organics; no noticeable pollen; filtered through 500 um mesh.,,,
FMP,18053001,18053001-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08930,5/30/2018,12/30/1899 15:00:00,,,Deposition-Wet,832.3,Deposition,Total Phosphorus,TP,9.5,,9.5,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 16V18@1200hrs. Mostly dry with some thunder/lightning rainstorms at times. Moderate to high winds. Lots of pollen in the air. Some smoke haze at times. Light organics in the sample; filtered through 500 um mesh.,,,
FMP,18060704,18060704-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08936,6/7/2018,12/30/1899 15:00:00,,,Deposition-Wet,1891.6,Deposition,Total Phosphorus,TP,4,,4,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 30V18@1500hrs. Heavy rainstorms at times; high to moderate winds; lots of pollen in the air; Temp's in the 60-70's. Light organics in the sample; filtered through 500 um mesh.,,,
FMP,18061402,18061402-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08938,6/14/2018,12/30/1899 14:30:00,,,Deposition-Wet,1141,Deposition,Total Phosphorus,TP,17.9,,17.9,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 07VI18@1500hrs. High winds at times; rain showers at times but mostly dry; lots of pollen in the air. Light organics in the sample; filtered through 500 um mesh.,,,
FMP,18062201,18062201-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08951,6/22/2018,12/30/1899 10:00:00,,,Deposition-Wet,1008.6,Deposition,Total Phosphorus,TP,5.8,,5.8,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 14VI18@1430hrs. Mostly dry with a few rain showers; calm to high winds; pollen in the air. Light organics; filtered through 500 um mesh.,,,
FMP,18062802,18062802-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP08957,6/29/2018,12/30/1899 15:00:00,,,Deposition-Wet,2212.7,Deposition,Total Phosphorus,TP,15,,15,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in 22VI18@1000hrs. Mostly dry with some heavy rainstorms; intermittently. Pollen in the air; high to moderate winds.Light organics in sample; filtered through 500 um mesh.,,,
FMP,18082101,18082101-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP09005,8/21/2018,12/30/1899 8:30:00,,,Deposition-Wet,590.9,Deposition,Total Phosphorus,TP,13.8,,13.8,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in 29VI18 @ 1500 hours. Hot and dry summer, rain and wind yesterday. Light organics in sample (no flies or needles).  Filtered through 500um mesh.",,,
FMP,18082701,18082701-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP09007,8/28/2018,12/30/1899 7:30:00,,,Deposition-Wet,1235.3,Deposition,Total Phosphorus,TP,4.8,,4.8,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Smokey and cool last week.  Rain last two days. Very light fine organics in sample.  Filtered through 500um mesh.,,,
FMP,18091401,18091401-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP09035,9/14/2018,12/30/1899 9:30:00,,,Deposition-Wet,685.1,Deposition,Total Phosphorus,TP,21.2,,21.2,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 28VIII18 at 0730hrs. High winds at times with cooler temperatures in the evenings (40's) and days in the 70's. Hazy form smoke/fires. Heavy rains yesterday.,,,
FMP,18100501,18100501-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP09054,10/5/2018,12/30/1899 10:30:00,,,Deposition-Wet,768.9,Deposition,Total Phosphorus,TP,14.8,,14.8,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Cool and rainy for last week.Few pine needles, 3 gnats and light fine organics in sample.  Filtered through 500um mesh.",,,
FMP,18102901,18102901-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP09073,10/29/2018,12/30/1899 11:00:00,,,Deposition-Wet,1520.5,Deposition,Total Phosphorus,TP,11.3,,11.3,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in on 05X18 @ 1030hrs. Mostly warm and dry, sunny turning to rain 3 days ago. Moderate organics, filtered through 500 um mesh.",,,
FMP,18110501,18110501-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP09075,11/5/2018,12/30/1899 9:30:00,,,Deposition-Wet,1131.8,Deposition,Total Phosphorus,TP,2.9,,2.9,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 29X18 @1100hrs. Lots of rain last week; high winds at times. No visible organics in the sample; filtered through 500 um mesh anyway.,,,
FMP,18111401,18111401-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP09088,11/14/2018,12/30/1899 13:30:00,,,Deposition-Wet,901.5,Deposition,Total Phosphorus,TP,7.4,,7.4,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 05XI18 @ 0930hrs. Cold temperatures (mid-20's to mid-30's) last week; some rain and snow showers; High winds at times. Light organics in the sample; filtered through 500 um mesh.,,,
FMP,18120401,18120401-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP09095,12/4/2018,12/30/1899 15:15:00,,,Deposition-Wet,694.1,Deposition,Total Phosphorus,TP,5.5,,5.5,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 14XI18 @ 1330hrs. Some rain and snow showers with warmer temperatures. Calm to moderate winds. No visible organics in the sample; filtered through 500um mesh.,,,
FMP,18122701,18122701-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP09116,12/27/2018,12/30/1899 10:15:00,,,Deposition-Wet,1085.1,Deposition,Total Phosphorus,TP,1.7,,1.7,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"slight snow at time of collection, forecasted to be trace amounts",,,
FMP,19011002,19011002-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP09130,1/10/2019,12/30/1899 13:00:00,,,Deposition-Wet,1769.4,Deposition,Total Phosphorus,TP,1.6,,1.6,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 27XII18@1015hrs. Some rain and snow showers throughout the collection period but not enough for a sample until this week. Calm to high winds. Light organics in the sample; filtered through 500um mesh.,,,
FMP,19012404,19012404-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP09137,1/24/2019,12/30/1899 15:00:00,,,Deposition-Wet,2203.7,Deposition,Total Phosphorus,TP,2.1,,2.1,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in on 10I19 @ 1300 hrs. Temperatures in the low 20's to low 30's (F); Moderate to high winds; trace snow/rain showers until 18I19 and big snow storm yesterday (~12""); inversion during the collection period. Light organics; filtered through 500 um.",,,
FMP,19020801,19020801-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP09140,2/7/2019,12/30/1899 16:00:00,,,Deposition-Wet,609,Deposition,Total Phosphorus,TP,3.7,,3.7,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 24I19 @ 1500hrs. Moderate to very cold temperatures (mid-20s to single digits (F)). Light to high winds. Dry then heavy snow showers. Light organics in the sample. Filtered through 500 um mesh. Snow allowed to thaw in fridge overnight.,,,
FMP,19021501,19021501-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP09142,2/14/2019,12/30/1899 17:00:00,,,Deposition-Wet,825.5,Deposition,Total Phosphorus,TP,< 1.5,,1.5,<,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 7II19@1600hrs. High winds and bitter cold temperatures with snow showers nearly everyday this past week. Light organics in the sample; filtered through 500um mesh; snow allowed to thaw in fridge overnight.,,,
FMP,19022102,19022102-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP09144,2/21/2019,12/30/1899 10:00:00,,,Deposition-Wet,1110.7,Deposition,Total Phosphorus,TP,< 1.5,,1.5,<,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in on 14II19@1700hrs. Cold temperatures (lows in the single digits) and heavy snow 6 days ago. Calm to moderate winds. No visble organics in the sample; filtered through 500 um mesh; snow, allowed to thaw in fridge overnight.",,,
FMP,19030801,19030801-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP09151,3/8/2019,12/30/1899 16:30:00,,,Deposition-Wet,931.3,Deposition,Total Phosphorus,TP,< 1.5,,1.5,<,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 21II19@1000hrs. Bittercold (lowest was -19F); light to moderate wind; snow showers on and off. Lake 95% frozen over! Light organics; filtered through 500um mesh; snow allowed to thaw in fridge overnight.,,,
