"date","solar_mj_m2_d","tmax","tmin","tavg"
2017-07-17,30.6,18.3,5.17,12.79
2017-07-18,30.33,21.19,6.65,14.65
2017-07-19,29.82,22.63,8.9,17.11
2017-07-20,28.06,22.44,8.17,16.54
2017-07-21,29.1,18.89,6.12,12.56
2017-07-22,29.2,22.69,7.83,15.73
2017-07-23,28.56,25.49,11.31,18.32
2017-07-24,30.01,22.27,9.41,16.02
2017-07-25,30.1,23.55,5.82,15.66
2017-07-26,29.34,26.42,9.11,18.79
2017-07-27,24,26.43,12.3,19.29
2017-07-28,29.12,26.08,10.07,18.64
2017-07-29,29.64,27.54,13.55,20.47
2017-07-30,29.56,27.75,11.02,19.4
2017-07-31,29.51,27.9,13.18,20.61
2017-08-01,26.94,26.12,9.3,17.34
2017-08-02,25.12,20.6,7.77,13.3
2017-08-03,26.89,26.91,6.4,17.64
2017-08-04,18.77,24.84,10.04,16.25
2017-08-05,19.38,21.03,8.06,13.9
2017-08-06,23.87,23.56,6.58,15.14
2017-08-07,19.3,26.08,9.41,17.72
2017-08-08,18.24,21.6,8.55,13.99
2017-08-09,18.94,25.88,7.35,16.47
2017-08-10,17.45,25.87,11.02,17.98
2017-08-11,18.37,24.78,10.44,17.21
2017-08-12,16.98,27.47,8.88,18.51
2017-08-13,6.29,19.61,9.46,13.51
2017-08-14,18.99,19.48,7.57,12.72
2017-08-15,25.02,20.8,6.66,14.06
2017-08-16,24.11,23.03,7.72,15.65
2017-08-17,22.99,23.42,7.51,15.41
2017-08-18,24.72,24.87,7.71,16.71
2017-08-19,21.18,20.09,6.83,13.33
2017-08-20,17.14,19.22,3.58,11.34
2017-08-21,23.75,23.15,7.54,16.22
2017-08-22,24.46,28.06,12.96,19.9
2017-08-23,21.8,27.39,11.84,19.15
2017-08-24,13.97,19.6,10.4,14.79
2017-08-25,23.88,21.82,7.05,13.63
2017-08-26,24.05,23.83,6.09,14.97
2017-08-27,23.94,27.64,9.87,18.62
2017-08-28,19.01,28.19,13.01,20.46
2017-08-29,17.3,29.63,14.32,21.59
2017-08-30,13.09,31.1,13.07,21.63
2017-08-31,21.75,22.72,9.27,15.66
2017-09-01,22.37,24.35,8.37,15.68
2017-09-02,22.36,26.9,10.28,17.69
2017-09-03,19.99,25.6,9.21,16.26
2017-09-04,20.55,19.82,4.76,11.24
2017-09-05,14.02,25.55,3.86,14.96
2017-09-06,9.51,27.47,12.56,18.35
2017-09-07,8.34,27.98,13.22,18.94
2017-09-08,8.49,25.31,11.99,17.9
2017-09-09,14.52,23.26,11.94,16.9
2017-09-10,17.11,20.39,7.96,13.75
2017-09-11,21.23,24.1,5.51,13.7
2017-09-12,19.74,23.51,7.75,14.62
2017-09-13,13.71,18.06,3.54,11.85
2017-09-14,6.75,4.22,0.62,2.33
2017-09-15,7.47,2.69,-0.49,0.97
2017-09-16,18.26,10.23,-2.01,2.95
2017-09-17,15.4,13.78,-0.26,6.87
2017-09-18,6.1,8.01,-0.74,3.98
2017-09-19,6.75,4.15,-1.73,1.29
2017-09-20,9.3,5.99,-0.77,1.75
2017-09-21,8.61,7.06,-2.4,1.68
2017-09-22,10.17,5.67,-3.2,0.04
2017-09-23,7.89,8.58,-2.33,2.16
2017-09-24,11.04,12.29,-3.01,4.09
2017-09-25,9.16,12.6,-0.84,5.64
2017-09-26,11.11,15.79,1.33,8.31
2017-09-27,14.75,17.94,4.81,10.72
2017-09-28,17.02,20.67,5.8,12.1
2017-09-29,16.7,19.33,3.7,11.09
2017-09-30,10.83,10.24,1.19,5.92
2017-10-01,7.59,7.52,-1.56,2.24
2017-10-02,3.64,-0.75,-5.6,-2.75
2017-10-03,16.17,5.31,-9.22,-1.92
2017-10-04,11.17,9.39,-2.57,1.64
2017-10-05,14.96,11.15,-1.75,2.91
2017-10-06,13.61,11.31,-2.04,4.84
2017-10-07,8.65,5.36,-3.73,1.97
2017-10-08,12.19,4.91,-4.28,-0.19
2017-10-09,13.81,7.81,-4.42,0.95
2017-10-10,9.11,10.03,-1.87,3.3
2017-10-11,7.41,3.8,-5.13,-0.67
2017-10-12,6.97,1.31,-4.27,-1.97
2017-10-13,6.25,0.26,-6.4,-2.61
2017-10-14,5.37,0.08,-6.56,-2.81
2017-10-15,10.75,4.77,-4.84,-0.44
2017-10-16,11.52,8.97,-2.34,2.76
2017-10-17,10.95,12.29,-0.4,5.32
2017-10-18,6.94,7.75,-1.09,3.44
2017-10-19,4.04,13.22,3.51,7.51
2017-10-20,3.29,3.65,-0.67,1.91
2017-10-21,3.48,2.24,-1.79,-0.31
2017-10-22,5.73,4.11,0.53,1.81
2017-10-23,10.31,5.11,-2.31,0.43
2017-10-24,9.86,7.64,-2.47,1.38
2017-10-25,7.35,7.16,-5.61,1.38
2017-10-26,10.71,3.31,-6.62,-2.78
2017-10-27,9.86,7.99,-3.14,0.84
2017-10-28,10.29,8.27,-2.64,1.16
2017-10-29,4.98,2.14,-5.25,-1.63
2017-10-30,9.69,2.81,-6.35,-3.26
2017-10-31,4.13,0.14,-6.44,-3.43
2017-11-01,2.85,-3.65,-10.12,-5.92
2017-11-02,1.25,-5.19,-10.5,-8.27
2017-11-03,3.82,-7.86,-12.97,-10.65
2017-11-04,2.65,-5.53,-13.38,-9.64
2017-11-05,3.61,-11.09,-16.87,-13.47
2017-11-06,6.37,-8.39,-17.79,-14
2017-11-07,3.91,-7.43,-16.23,-11.47
2017-11-08,2.4,-5.39,-11.47,-8.96
2017-11-09,1.76,0.01,-11.16,-4.56
2017-11-10,5.02,-1.13,-6.31,-3.12
2017-11-11,3.39,-1.92,-8.06,-5.51
2017-11-12,3.86,0.1,-6.73,-2.62
2017-11-13,1.86,0.17,-8.9,-3.68
2017-11-14,2.85,-1.96,-7.5,-3.64
2017-11-15,6.75,-0.86,-10.9,-6.52
2017-11-16,3.73,-1.56,-5.2,-3.22
2017-11-17,3.46,-3.36,-6.05,-4.71
2017-11-18,1.97,-3.97,-6.15,-5.01
2017-11-19,4.68,-2.5,-7.16,-4.72
2017-11-20,1.61,0.06,-8.92,-2.51
2017-11-21,3.64,0.18,-9.44,-3.81
2017-11-22,2.15,1.92,0.17,0.59
2017-11-23,1.45,5.26,-0.46,2.75
2017-11-24,3.07,0.4,-2.66,-1.32
2017-11-25,5.7,-0.03,-3.11,-1.93
2017-11-26,2.74,4.52,-1.55,1.77
2017-11-27,4.71,0.07,-4.33,-2.05
2017-11-28,3.28,-2,-4.51,-3.41
2017-11-29,3.27,-2.51,-5.39,-4.22
2017-11-30,2.5,-3.06,-5.5,-4.29
2017-12-01,2.05,-1.97,-4.8,-3.61
2017-12-02,2.52,-2.48,-5.97,-4.15
2017-12-03,2.84,-1.52,-10.94,-6.15
2017-12-04,3.45,-8.07,-12.78,-10.27
2017-12-05,3.56,-6.45,-12.15,-9.38
2017-12-06,2.9,-6.04,-13.23,-10.65
2017-12-07,3.13,-4.99,-12.55,-8.82
2017-12-08,3.49,-5.71,-11.61,-8.99
2017-12-09,3.63,-5.95,-13.79,-10.51
2017-12-10,4.11,-5.97,-13.12,-10.48
2017-12-11,3.96,-3.2,-12.63,-9.24
2017-12-12,3.58,-6.56,-13.86,-10.52
2017-12-13,4.3,-4.24,-11.34,-8.55
2017-12-14,2.07,-6.03,-12.9,-8.92
2017-12-15,1.08,-6,-9.45,-7.66
2017-12-16,3.12,-8.64,-13.22,-11
2017-12-17,1.53,-4.86,-11.91,-8.03
2017-12-18,0.98,-1.18,-6.36,-2.89
2017-12-19,1.01,-6.49,-8.71,-7.45
2017-12-20,3.09,-8.77,-21.08,-14.68
2017-12-21,1.75,-10.56,-21,-14.73
2017-12-22,2.12,-13.2,-23.13,-17.45
2017-12-23,4.83,-17.14,-26.17,-22.51
2017-12-24,4.55,-17.93,-27.28,-23.17
2017-12-25,4.58,-17.39,-28.87,-22.21
2017-12-26,4.36,-17.95,-27.26,-21.74
2017-12-27,3.13,-13.56,-17.36,-15.15
2017-12-28,1.61,-10.48,-18.62,-14.37
2017-12-29,1.83,-19.41,-26.82,-23.7
2017-12-30,2.33,-17.49,-28.09,-23.46
2017-12-31,4.08,-13.87,-24.53,-19.05
2018-01-01,3.46,-13.55,-20.55,-17.84
2018-01-02,3.81,-10.75,-19.84,-15.96
2018-01-03,2.97,-5.62,-11.95,-9.21
2018-01-04,3.41,-3.38,-11.73,-8.43
2018-01-05,2.84,-1.17,-9.07,-4.03
2018-01-06,2.35,-1.61,-5.71,-3.15
2018-01-07,1.54,-3.26,-6.45,-5.04
2018-01-08,3.66,-0.67,-6.31,-3.57
2018-01-09,1.53,0.03,-6.34,-1.53
2018-01-10,2.42,-7.56,-22.92,-16.47
2018-01-11,1.95,-10.95,-18.39,-15.05
2018-01-12,1.88,-6.55,-17.59,-11.36
2018-01-13,3.34,-1.19,-6.05,-3.04
2018-01-14,4.22,-1.6,-10.57,-4.84
2018-01-15,4.64,-6.09,-14.65,-11.37
2018-01-16,3.44,-2.4,-8.98,-5.26
2018-01-17,3.57,-1.02,-7.09,-4.02
2018-01-18,2.33,0.03,-3.9,-1.26
2018-01-19,4.16,-4.05,-7.04,-5.3
2018-01-20,3.26,-3.97,-7.2,-5.84
2018-01-21,4.23,-4.89,-8.74,-7.29
2018-01-22,3.22,-4.26,-7.81,-5.69
2018-01-23,4.84,-4.72,-7.97,-6.45
2018-01-24,3.63,-0.54,-7.76,-3.48
2018-01-25,5.42,-2.32,-8.47,-5.2
2018-01-26,3.72,-5.48,-9.1,-6.77
2018-01-27,2.48,-2.84,-11.28,-6.62
2018-01-28,3.16,-1.43,-6.83,-4.69
2018-01-29,5.88,0.13,-1.76,-0.41
2018-01-30,5.72,-0.91,-6.08,-3.68
2018-01-31,5.3,-6.12,-15.87,-9.2
2018-02-01,3.7,-6.29,-16.58,-10.07
2018-02-02,2.24,-1.51,-6.38,-3.81
2018-02-03,4.89,-0.89,-21.71,-7.03
2018-02-04,2.53,-0.89,-20.07,-7.93
2018-02-05,4.47,-5.46,-16.17,-12.09
2018-02-06,4.94,-8.22,-16.65,-12.29
2018-02-07,3.26,-0.91,-7.38,-2.71
2018-02-08,4.51,-0.91,-21.92,-9.43
2018-02-09,7.2,-13.38,-24.49,-20.43
2018-02-10,7.87,-12.24,-24.72,-17.48
2018-02-11,8.36,-15.02,-24.81,-19.03
2018-02-12,11.66,-14.13,-31.25,-21.83
2018-02-13,8.42,-8.1,-19.62,-12.95
2018-02-14,5.63,-4.97,-17.23,-9.13
2018-02-15,7.87,-10.96,-20.56,-15.17
2018-02-16,4.23,-6.07,-11.53,-8.7
2018-02-17,3.23,-8.49,-17.01,-12.41
2018-02-18,7.41,-17.4,-24.72,-21.33
2018-02-19,11.77,-18.18,-29.53,-23.49
2018-02-20,9.64,-17.16,-28.27,-22.67
2018-02-21,11.53,-15.72,-25.57,-19.35
2018-02-22,11.23,-12.13,-22.41,-17.09
2018-02-23,9.76,-12.34,-25.24,-17.36
2018-02-24,9.93,-8.86,-14.03,-11.62
2018-02-25,2.52,-4.58,-11.3,-7.09
2018-02-26,8.84,-7.59,-11.82,-9.87
2018-02-27,6.7,-7.65,-11,-9.39
2018-02-28,7.15,-5.06,-10.96,-7.8
2018-03-01,4.64,-1.67,-10.87,-6.9
2018-03-02,3.54,-7.58,-13.11,-10.15
2018-03-03,13.23,-4.68,-16.74,-10.71
2018-03-04,10.03,-6.86,-19.72,-13.72
2018-03-05,7.63,-5.24,-15.14,-9.87
2018-03-06,6.86,-4.33,-13.07,-9.04
2018-03-07,15.25,-2.88,-12.06,-7.39
2018-03-08,4.86,-1.03,-5.72,-2.77
2018-03-09,7.4,-1.04,-10.18,-3.4
2018-03-10,16.09,-3.2,-13.16,-8.55
2018-03-11,15.06,-0.02,-10.17,-5.25
2018-03-12,17.33,0.38,-9.29,-4.81
2018-03-13,16.07,1.28,-8.45,-2.23
2018-03-14,6.48,2.44,-4.63,-0.75
2018-03-15,6.68,-0.91,-8.22,-3.72
2018-03-16,14.72,-0.06,-8.99,-4.11
2018-03-17,15.14,-0.83,-11.65,-5.13
2018-03-18,12.06,-2.06,-6.86,-4.31
2018-03-19,8.86,-1.88,-4.33,-3.17
2018-03-20,8.58,-2.04,-9.12,-5.58
2018-03-21,12.64,0,-9.08,-3.59
2018-03-22,6.73,0.11,-6.96,-1.8
2018-03-23,13.73,-1.96,-9.93,-5.19
2018-03-24,9.13,-2.35,-10.5,-5.99
2018-03-25,13.09,-2.66,-13.72,-6.87
2018-03-26,12.7,-3.34,-8.42,-5.22
2018-03-27,8.11,-0.92,-3.65,-1.92
2018-03-28,13.38,-2.22,-10.64,-5.16
2018-03-29,18.54,-2.22,-13.03,-6.56
2018-03-30,13.09,-0.22,-15.54,-4.77
2018-03-31,16.37,-7.78,-17.88,-13.26
2018-04-01,7.22,-3.28,-14.77,-7.49
2018-04-02,11.26,-9.77,-18.61,-12.41
2018-04-03,11.43,-4.2,-18.91,-9.1
2018-04-04,9.19,-1.94,-9.4,-5.7
2018-04-05,9.93,-5.37,-14.07,-9.63
2018-04-06,11.81,-6.6,-16.38,-11.8
2018-04-07,5.81,0.09,-12.92,-4.24
2018-04-08,12.52,0.15,-2.35,-1.16
2018-04-09,12.56,0.23,-4.32,-1.15
2018-04-10,7.97,0.58,-4.52,-0.97
2018-04-11,12.46,0.29,-7.46,-1.22
2018-04-12,5.03,-1,-5.86,-3.02
2018-04-13,9.86,-0.84,-7.04,-3.23
2018-04-14,14.32,0.35,-1.46,-0.11
2018-04-15,11.7,0.32,-1.84,-0.23
2018-04-16,9.87,0.2,-5.66,-1.33
2018-04-17,11.02,-0.73,-4.43,-2.61
2018-04-18,17.8,-0.33,-9.1,-3.51
2018-04-19,23.35,1.05,-6.17,-1.9
2018-04-20,23.08,1.01,-4.37,-1.13
2018-04-21,15.77,0.38,-3.67,-1.02
2018-04-22,21.06,0.41,-6.43,-2.24
2018-04-23,25.63,1.74,-9.28,-2.01
2018-04-24,26.7,1.65,-5.71,-0.62
2018-04-25,24.46,3.24,-1.17,1.21
2018-04-26,26.35,6.71,-0.89,3.24
2018-04-27,26.13,8.17,2.48,4.65
2018-04-28,15.64,7.2,-0.7,1.81
2018-04-29,13.35,1.07,-0.57,0.41
2018-04-30,13,1.1,-1.06,0.25
2018-05-01,14.85,1.05,-3.72,-0.08
2018-05-02,18.23,1.39,-4.41,-0.17
2018-05-03,23.03,2.12,0.03,1.09
2018-05-04,21.52,5.83,1.07,2.98
2018-05-05,17.54,8.18,1.86,4.96
2018-05-06,24.79,16.5,3.95,9.69
2018-05-07,17.62,13.53,4.35,8.55
2018-05-08,21.23,15.09,4.99,10.03
2018-05-09,8.19,11.78,3.88,7.57
2018-05-10,14.27,10.04,2.5,4.97
2018-05-11,13.34,6.49,-1.66,2.56
2018-05-12,29.05,13.62,-2.23,6.16
2018-05-13,24.45,16.44,1.74,10.03
2018-05-14,27.18,19.33,7.24,13.22
2018-05-15,28.11,20.71,8.01,14.97
2018-05-16,21.42,20.69,7.28,14.33
2018-05-17,7.39,10.01,3.63,7.41
2018-05-18,13.54,5,0.97,2.97
2018-05-19,18.49,11.28,0.49,5.46
2018-05-20,25.69,17.51,1.31,10.85
2018-05-21,23.02,14.84,6.83,11.61
2018-05-22,26.28,18.51,7.86,13.45
2018-05-23,23.49,18.52,6.12,12.71
2018-05-24,20.73,17.32,7.72,12.22
2018-05-25,26.23,19.81,5.64,13.86
2018-05-26,18.66,15.72,7.81,11.55
2018-05-27,29.82,19.56,6.4,13.12
2018-05-28,29.66,19.58,7.26,13.92
2018-05-29,27.45,17.01,5.42,11.37
2018-05-30,27.08,13.6,3.72,8.28
2018-05-31,9.07,11.06,1.23,5.03
2018-06-01,11.33,10.3,2.95,5.72
2018-06-02,26.35,14.27,0.22,8.32
2018-06-03,28.15,19.36,6.18,13.29
2018-06-04,21.87,14.33,1.9,10.01
2018-06-05,26.84,13.88,1.82,7.81
2018-06-06,28.33,17.3,1.32,11.04
2018-06-07,23.89,19.54,8.73,13.02
2018-06-08,28.08,19.45,7.05,13.74
2018-06-09,12.49,19.32,2.04,11.42
2018-06-10,15.53,6.29,0.52,3.01
2018-06-11,19.55,7.05,0.15,3.57
2018-06-12,28.16,12.4,0.69,6.32
2018-06-13,18.44,13.42,1.37,8.65
2018-06-14,19.74,10.35,2.6,6.87
2018-06-15,25.34,15.46,2.32,9.33
2018-06-16,10.58,10.09,5.05,7.12
2018-06-17,17.99,13.4,5.42,8.84
2018-06-18,8.72,13.63,5.45,9.2
2018-06-19,16.38,14.31,7.91,10.42
2018-06-20,27.87,18.58,6.84,13.4
2018-06-21,19.7,17.92,8.87,13.83
2018-06-22,20.78,17.49,8.43,12.89
2018-06-23,9.26,13.2,7.89,10.8
2018-06-24,23.44,19.97,8.23,14.28
2018-06-25,25.87,18.69,7.38,13.27
2018-06-26,26.31,13.03,2.94,8.42
2018-06-27,28.16,15.48,1.86,9.67
2018-06-28,10.58,13.06,6.7,9.83
2018-06-29,15.92,13.35,5.12,9.4
2018-06-30,14.59,14.47,6.56,9.69
2018-07-01,17.73,13.96,6.09,9.91
2018-07-02,18.03,11.07,2.5,7.25
2018-07-03,14.2,10.44,2.01,6.4
2018-07-04,28.24,18.29,4.82,11.52
2018-07-05,29.02,25.07,6.51,16.55
2018-07-06,24.87,23.93,11.98,18.43
2018-07-07,31.13,18.21,8.05,13.49
2018-07-08,31.57,20.4,8.08,15.23
2018-07-09,30.89,24.47,12.54,19.26
2018-07-10,20.73,18.76,7.69,14.54
2018-07-11,22.88,18.61,7.03,13.4
2018-07-12,30.33,21.41,9.27,15.53
2018-07-13,30.86,23.37,9.06,16.74
2018-07-14,29.22,20.55,8.71,14.69
2018-07-15,31.28,22.92,6.97,16.7
2018-07-16,30.94,26.51,13.08,19.19
2018-07-17,27.06,24.8,14.35,19.44
2018-07-18,29.64,23.03,11.25,17.39
2018-07-19,28.73,22.76,10.19,17.18
2018-07-20,31.06,19.74,7.38,13.85
2018-07-21,30.37,19.58,5.97,12.57
2018-07-22,30.03,20.37,7.8,14.55
2018-07-23,28.62,21.73,7.52,15.34
2018-07-24,28.19,22.45,5.95,14.7
2018-07-25,26.21,22.28,9.1,15.14
2018-07-26,19.51,20.87,8.32,13.99
2018-07-27,22.26,19.39,6.7,13.35
2018-07-28,21.84,20.51,6.91,14.59
2018-07-29,27.33,22.86,10.92,17.33
2018-07-30,27.91,27.13,12.99,19.66
2018-07-31,20.88,23.55,9.39,16.46
2018-08-01,26.77,26.24,10.59,18.51
2018-08-02,28.37,23.15,8.44,15.44
2018-08-03,24.51,19.29,6.69,12.86
2018-08-04,19.56,19.15,6.26,13.5
2018-08-05,20.53,20.26,5.75,14.02
2018-08-06,23.53,23.96,10.41,16.91
2018-08-07,26.17,25.71,10.15,18.39
2018-08-08,25.7,27.63,13.58,20.7
2018-08-09,23.6,31.01,17.07,23.92
2018-08-10,23.22,33.63,17.6,24.98
2018-08-11,17.34,28,13.26,21.36
2018-08-12,21.5,19.02,9.31,13.38
2018-08-13,23.25,21.01,4.73,13.21
2018-08-14,24.95,23.46,8.58,15.5
2018-08-15,22.78,25.63,10.95,18.28
2018-08-16,15.22,27.25,12.64,19.44
2018-08-17,13.66,25.3,12.59,18.2
2018-08-18,19.25,22.25,7.97,15.33
2018-08-19,15.69,22.28,5.77,13.4
2018-08-20,10.94,12.77,4.72,9
2018-08-21,23.09,22.03,3.54,12.32
2018-08-22,22.67,23.49,5.39,14.11
2018-08-23,16.2,23.16,7.09,14.87
2018-08-24,18.89,18.15,5.69,12.43
2018-08-25,15.04,16.01,2.93,9.88
2018-08-26,4.5,13.3,6.36,8.67
2018-08-27,12.63,11.34,1.81,6.17
2018-08-28,13.11,17.27,2.06,9.17
2018-08-29,20.8,20.05,3.29,12.7
2018-08-30,19.36,17.76,7.2,12.91
2018-08-31,18.41,17.75,4.94,11.07
2018-09-01,16.78,17.23,5.21,10.36
2018-09-02,20.11,18.16,3.78,10.45
2018-09-03,15.35,17.93,2.98,10.25
2018-09-04,21.32,17.62,1.13,8.62
2018-09-05,21.65,22.17,1.54,12.08
2018-09-06,20.46,25.36,8.6,17.19
2018-09-07,19.41,24.08,10.96,17.03
2018-09-08,18.93,19.03,8.29,13.42
2018-09-09,16.99,18.15,6.27,11.82
2018-09-10,10.48,17.08,5.39,10.95
2018-09-11,12.25,12.55,4.65,8.47
2018-09-12,9.8,12.48,2.04,6.81
2018-09-13,11.19,10.91,2.06,5.84
2018-09-14,16.06,14.58,0.61,6.77
2018-09-15,16.63,17.25,1.56,8.89
2018-09-16,9.34,11.33,2.61,6.6
2018-09-17,15.68,12.96,0.73,7.04
2018-09-18,18.8,15.2,0.48,7.47
2018-09-19,16.64,14.8,1.62,6.57
2018-09-20,11.84,12.71,1.52,6.07
2018-09-21,12.69,12.93,1.16,6.91
2018-09-22,6.82,14.12,3.7,8.26
2018-09-23,8.28,10.06,0.8,5.31
2018-09-24,12.46,10.03,1.22,4.62
2018-09-25,15.61,12.9,-1.72,4.75
2018-09-26,14.64,15.35,0.55,7.34
2018-09-27,12.55,8,-0.3,4.07
2018-09-28,11.87,11.34,-1.61,2.95
2018-09-29,4.9,1.42,-4.17,-1.11
2018-09-30,7.76,5.81,-4.86,-0.88
2018-10-01,7.46,10.71,-1.6,4.34
2018-10-02,4.39,4.99,0.31,2.73
2018-10-03,9.93,3.65,-7.9,-1.85
2018-10-04,7.38,2.75,-4.56,-1.28
2018-10-05,12.13,5.92,-5.74,0.02
2018-10-06,8.58,5.71,-0.31,1.94
2018-10-07,9.4,7.89,-1.79,2.46
2018-10-08,9.74,6.27,-1.66,1.32
2018-10-09,10.91,1.28,-2.68,-1.37
2018-10-10,9.98,3.46,-4.93,-1.49
2018-10-11,11.68,5.27,-4.92,-0.77
2018-10-12,9.43,8.04,-3.74,1.49
2018-10-13,9.18,1.19,-5.01,-2.72
2018-10-14,10.65,3.72,-7.68,-2.24
2018-10-15,12.78,7.25,-5.31,-0.4
2018-10-16,13.26,9.43,-2.07,2.64
2018-10-17,13.06,12.44,-0.64,4.15
2018-10-18,11.38,11.22,-1.99,3.45
2018-10-19,11.64,12.81,0.95,5.77
2018-10-20,12.38,14.59,-1.46,5.45
2018-10-21,12.19,14.86,-2.4,5.83
2018-10-22,11.72,16.36,-2.55,6.45
2018-10-23,10.76,15.84,3.23,8.56
2018-10-24,7.01,10.64,1.62,5.09
2018-10-25,6.53,6.76,0.89,3.18
2018-10-26,1.98,6.1,1.34,4.12
2018-10-27,9.51,6.04,-2.22,1.93
2018-10-28,2.96,4.36,-0.77,1.81
2018-10-29,3.79,2.59,-1.18,0.37
2018-10-30,5.74,2.74,-2.58,-0.82
2018-10-31,2.13,1.31,-2.61,-0.67
2018-11-01,3.82,2.69,-0.4,1.07
2018-11-02,2.3,5.07,0.4,3
2018-11-03,1.64,2.91,0.13,0.97
2018-11-04,3.52,2.12,-0.86,0.68
2018-11-05,2.75,0.43,-4.35,-1.98
2018-11-06,4.06,-0.58,-9.37,-5.25
2018-11-07,5.33,-5.13,-11.75,-8.67
2018-11-08,5.3,-2.92,-14.68,-9.62
2018-11-09,3.05,-3.98,-14.18,-7.77
2018-11-10,4.78,-2.57,-11.6,-8.01
2018-11-11,4.98,-3.96,-12.36,-8.75
2018-11-12,5.69,-3.11,-12.51,-9.03
2018-11-13,6.32,-1.96,-12.1,-7.31
2018-11-14,2.67,-0.85,-7.15,-3.82
2018-11-15,3.07,0.44,-3.23,-1.51
2018-11-16,4.56,-1.04,-18.36,-9.83
2018-11-17,7.28,-6.3,-19.76,-14.82
2018-11-18,6.15,-3.07,-14.83,-9.28
2018-11-19,6.91,-2.17,-13.34,-8.67
2018-11-20,6.8,0.19,-11.48,-7.22
2018-11-21,3.97,0.09,-10.9,-6.18
2018-11-22,2.07,0.53,-6.24,-1.82
2018-11-23,2.62,-1.06,-7.69,-3.23
2018-11-24,4.5,-3.02,-10.62,-7.75
2018-11-25,4.27,-3.12,-8.34,-6.37
2018-11-26,2.55,-2.64,-8.52,-5.35
2018-11-27,0.93,0.17,-2.54,-0.94
2018-11-28,2.51,-0.03,-3.51,-1.43
2018-11-29,2.48,-0.76,-7.28,-3.97
2018-11-30,2.52,-2.45,-7.96,-6
2018-12-01,2.75,-3.34,-8.75,-6.06
2018-12-02,2.48,-5.09,-12.85,-9.56
2018-12-03,1.93,-6.06,-14.14,-11.67
2018-12-04,3.02,-8.08,-14.05,-10.77
2018-12-05,3.99,-10.43,-20.47,-14.44
2018-12-06,3.82,-10.58,-21.72,-16.75
2018-12-07,3.55,-9.5,-23.2,-17.54
2018-12-08,2.94,-7.83,-15.96,-11.16
2018-12-09,3.15,-3.77,-11.32,-7.83
2018-12-10,2.12,-3.57,-8.09,-6.14
2018-12-11,1.66,-2.64,-8.36,-5.64
2018-12-12,2.89,-2.11,-7.34,-4.62
2018-12-13,1.09,-2.84,-6.76,-4.72
2018-12-14,3.82,-0.69,-9.59,-5.01
2018-12-15,2.74,-1.02,-8.18,-4.73
2018-12-16,1.89,-0.19,-8.59,-5.15
2018-12-17,2.85,-0.14,-2.75,-1.15
2018-12-18,0.95,-0.67,-2.41,-1.5
2018-12-19,2.77,-1.76,-4.99,-3.08
2018-12-20,2.41,-1.18,-5.52,-3.13
2018-12-21,2.18,-2.91,-10.95,-6.89
2018-12-22,4.17,-9.89,-15.55,-12.77
2018-12-23,2,-4.95,-14.96,-8.28
2018-12-24,2.84,-5.29,-12.58,-8.24
2018-12-25,3.17,-7.8,-14.68,-12.6
2018-12-26,2.9,-9.34,-15.34,-12.93
2018-12-27,3.18,-9.62,-17.8,-13.69
2018-12-28,2.44,-8.87,-20.03,-14
2018-12-29,1.34,-1.2,-8.68,-3.83
2018-12-30,2.94,-1.66,-18.78,-9.36
2018-12-31,4.26,-15.36,-24.79,-21.25
2019-01-01,2.36,-10.62,-20.44,-15.01
2019-01-02,1.8,-6.35,-12.04,-8.87
2019-01-03,1.33,-1.63,-7.56,-4.16
2019-01-04,2.2,-0.96,-4.98,-2.69
2019-01-05,3.37,0.2,-5.56,-3
2019-01-06,2.97,-1.87,-7.82,-4.06
2019-01-07,2.31,-5.39,-9.16,-7.24
2019-01-08,3.75,-5.34,-15.94,-10.79
2019-01-09,1.61,0.07,-4.58,-1.06
2019-01-10,3.02,-0.38,-5.28,-2.15
2019-01-11,4.07,-3.23,-9.48,-6.52
2019-01-12,3.84,-1.76,-11.52,-7.09
2019-01-13,4.26,-6.61,-13.61,-10.43
2019-01-14,4.36,-4.67,-11.94,-8.34
2019-01-15,4.59,-2.3,-13,-9.15
2019-01-16,4.07,-4.21,-13.53,-9.84
2019-01-17,2.57,-10.94,-13.68,-12.48
2019-01-18,2.67,-4.16,-12.57,-7.55
2019-01-19,2.53,-1.47,-4.77,-3.16
2019-01-20,2.59,-2.54,-7.68,-5.34
2019-01-21,6.04,-5.56,-13.43,-9.32
2019-01-22,1.89,-6.13,-11.5,-8.78
2019-01-23,4.3,-5.72,-18.77,-11.29
2019-01-24,4.74,-8.67,-19.65,-12.87
2019-01-25,4.29,-4.11,-9.88,-6.94
2019-01-26,5.97,-4.15,-8.02,-5.9
2019-01-27,6.89,-2.17,-12.29,-5.68
2019-01-28,7.81,-9.01,-17.96,-14.04
2019-01-29,8.81,-8.91,-18.98,-15.17
2019-01-30,6.61,-9.57,-18.26,-12.72
2019-01-31,4.18,-4.12,-11.37,-7.18
2019-02-01,2.67,-1.14,-6.6,-3.22
2019-02-02,5.85,-0.43,-21.82,-4.17
2019-02-03,3.74,-23.2,-28.79,-27.49
2019-02-04,6.31,-23.19,-30.56,-27.4
2019-02-05,6.85,-20.13,-27.64,-24.87
2019-02-06,8.15,-18.55,-26.29,-23.47
2019-02-07,7.05,-15.54,-28.8,-21.57
